서울특별시 종로구청,서울특별시 종로구 평창7길 29,"서울특별시 종로구 평창동 445-2, 건물 근처 사거리",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.6164232,126.97555009999999,2019-09-18
서울특별시 종로구청,서울특별시 종로구 평창길 329,"서울특별시 종로구 평창동 437-6, 건물 앞 다리",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.6133826,126.9783034,2019-09-18
서울특별시 종로구청,서울특별시 종로구 평창길 23,"서울특별시 종로구 평창동 296-19, 건물 앞 삼거리",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.60623029999999,126.96333270000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 필운대로1길 32,"서울특별시 종로구 필운동 44, 배화여고 정문 앞",생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5778381,126.967776,2019-09-18
서울특별시 종로구청,서울특별시 종로구 필운대로1길 7-6,서울특별시 종로구 필운동 32-2,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5771595,126.968682,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로 303,"서울특별시 종로구 홍지동 126-1, 주유소 뒷골목",생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5991115,126.95915420000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 세검정로 209-16,"서울특별시 종로구 홍지동 36-25, 건물 앞",생활방범,3,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.599542,126.95607930000001,2019-09-18
서울특별시 종로구청,서울특별시 종로구 자하문로 302-5,서울특별시 종로구 홍지동 103-17,생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.5998149,126.9594264,2019-09-18
서울특별시 종로구청,서울특별시 종로구 북촌로5가길 12-19,"서울특별시 종로구 화동 87-2, 건물 앞",생활방범,1,200.0,360도전방면,30.0,2018-06,02-2148-4301,37.5805468,126.9821115,2019-09-18
서울특별시 종로구청,서울특별시 종로구 북촌로5나길 11,"서울특별시 종로구 화동 25-1, 건물 앞",생활방범,2,200.0,360도전방면,30.0,2013-12,02-2148-4301,37.581156899999996,126.98212350000001,2019-09-18
